284.88,-16.45
284.96,-16.52
285.05,-16.58
285.13,-16.64
285.22,-16.70
285.31,-16.76
285.39,-16.82
285.47,-16.89
285.56,-16.96
285.64,-17.03
285.72,-17.10
285.80,-17.17
285.89,-17.24
285.97,-17.31
286.05,-17.37
286.19,-17.47
286.32,-17.56
286.46,-17.65
286.60,-17.75
286.68,-17.81
286.77,-17.88
286.85,-17.94
286.93,-18.00
287.01,-18.07
287.10,-18.13
287.18,-18.19
287.26,-18.26
287.38,-18.37
287.50,-18.49
287.62,-18.61
287.73,-18.72
287.80,-18.79
287.86,-18.87
287.93,-18.94
287.99,-19.01
288.06,-19.08
288.12,-19.15
288.19,-19.23
288.25,-19.30
288.32,-19.43
288.38,-19.55
288.45,-19.68
288.51,-19.81
288.54,-19.92
288.57,-20.03
288.61,-20.14
288.64,-20.25
288.65,-20.38
288.66,-20.50
288.67,-20.63
288.68,-20.76
288.69,-20.88
288.71,-21.01
288.73,-21.14
288.75,-21.26
288.74,-21.44
288.72,-21.61
288.71,-21.79
288.69,-21.96
288.69,-22.06
288.68,-22.16
288.68,-22.26
288.67,-22.36
288.67,-22.46
288.66,-22.56
288.66,-22.66
288.65,-22.76
288.65,-22.85
288.64,-22.95
288.64,-23.04
288.63,-23.14
288.62,-23.24
288.62,-23.33
288.61,-23.43
288.61,-23.52
288.60,-23.62
288.59,-23.71
288.58,-23.80
288.57,-23.89
288.56,-23.99
288.55,-24.08
288.54,-24.17
288.53,-24.26
288.53,-24.37
288.52,-24.47
288.51,-24.57
288.50,-24.68
288.50,-24.78
288.49,-24.89
288.48,-24.99
288.48,-25.09
288.46,-25.19
288.45,-25.28
288.44,-25.37
288.42,-25.47
288.41,-25.56
288.40,-25.65
288.38,-25.75
288.37,-25.84
288.36,-25.94
288.34,-26.04
288.32,-26.14
288.31,-26.25
288.29,-26.35
288.28,-26.45
288.26,-26.55
288.25,-26.65
288.22,-26.80
288.20,-26.95
288.18,-27.10
288.15,-27.25
288.12,-27.37
288.10,-27.50
288.07,-27.63
288.04,-27.75
287.99,-27.89
287.94,-28.02
287.88,-28.15
287.83,-28.28
287.76,-28.43
287.70,-28.59
287.63,-28.74
287.57,-28.90
287.54,-29.06
287.51,-29.22
287.47,-29.38
287.44,-29.54
287.43,-29.70
287.42,-29.86
287.41,-30.03
287.40,-30.19
287.40,-30.29
287.39,-30.38
287.39,-30.48
287.39,-30.58
287.39,-30.67
287.39,-30.77
287.38,-30.87
287.38,-30.96
287.37,-31.11
287.35,-31.25
287.34,-31.39
287.32,-31.53
287.31,-31.63
287.30,-31.73
287.29,-31.83
287.28,-31.92
287.27,-32.02
287.26,-32.12
287.25,-32.22
287.24,-32.32
287.21,-32.42
287.17,-32.53
287.14,-32.64
287.11,-32.74
287.12,-32.90
287.12,-33.05
287.13,-33.20
287.14,-33.36
287.12,-33.48
287.10,-33.60
287.08,-33.72
287.06,-33.84
286.98,-33.95
286.91,-34.06
286.83,-34.18
286.75,-34.29
286.65,-34.44
286.54,-34.59
286.43,-34.74
286.32,-34.89
286.27,-35.06
286.21,-35.23
286.16,-35.41
286.10,-35.58
286.01,-35.72
285.92,-35.87
285.83,-36.02
285.74,-36.16
285.69,-36.30
285.65,-36.44
285.60,-36.58
285.56,-36.72
285.54,-36.83
285.52,-36.93
285.50,-37.04
285.48,-37.14
285.46,-37.25
285.44,-37.35
285.42,-37.46
285.40,-37.56
285.39,-37.71
285.37,-37.85
285.36,-37.99
285.34,-38.14
285.30,-38.24
285.25,-38.34
285.21,-38.44
285.16,-38.54
285.12,-38.67
285.09,-38.80
285.05,-38.94
285.01,-39.07
284.97,-39.19
284.93,-39.32
284.89,-39.44
284.85,-39.56
284.86,-39.69
284.87,-39.81
